task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem
J4_2_3,3.0,j_1947,1,Terminated,545810,545827,100.0,0.59
M8,3.0,j_1947,1,Terminated,545810,545819,100.0,0.3
R13_12,13.0,j_1947,1,Terminated,545810,545836,100.0,0.49
M2,2.0,j_1947,1,Terminated,545810,545820,100.0,0.3
M1,1.0,j_1948,1,Terminated,531202,531203,100.0,0.2
R2_1,105.0,j_1950,1,Terminated,280050,280373,50.0,0.39
M1,534.0,j_1950,1,Terminated,280050,280224,50.0,0.59
R3_2,1.0,j_1950,1,Terminated,280050,280380,50.0,0.2
R6_5,1.0,j_1952,1,Terminated,307991,308022,50.0,0.2
R2_1,1.0,j_1952,1,Terminated,307991,307997,50.0,0.2
R4_3,1.0,j_1952,1,Terminated,307991,307997,50.0,0.2
M5_2_4,381.0,j_1952,1,Terminated,307991,308018,50.0,0.39
M3,1.0,j_1952,1,Terminated,307991,307993,50.0,0.2
M1,1.0,j_1952,1,Terminated,307991,307994,50.0,0.2
R12_11,1.0,j_1953,1,Terminated,291954,291983,100.0,0.39
M7,1.0,j_1953,1,Terminated,291954,291958,100.0,0.3
J10_3_9,9.0,j_1953,1,Terminated,291954,291982,100.0,0.59
R8_7,1.0,j_1953,1,Terminated,291954,291960,100.0,0.39
M1,1.0,j_1953,1,Terminated,291954,291978,100.0,0.3
M4,1.0,j_1953,1,Terminated,291954,291974,100.0,0.49
R6_5,1.0,j_1953,1,Terminated,291954,291975,100.0,0.39
J3_1_2,5.0,j_1953,1,Terminated,291954,291981,100.0,0.59
R5_4,1.0,j_1953,1,Terminated,291954,291974,100.0,0.69
M9_6_8,3.0,j_1953,1,Terminated,291954,291977,100.0,0.3
R11_10,9.0,j_1953,1,Terminated,291954,291982,100.0,0.49
M2,3.0,j_1953,1,Terminated,291954,291969,100.0,0.3
M1,1.0,j_1954,1,Terminated,183800,183809,50.0,0.3
M2,8669.0,j_1954,1,Terminated,183802,183846,50.0,0.39
R4_3,1.0,j_1954,1,Terminated,183800,183903,50.0,0.2
J6_1_4_5,1.0,j_1954,1,Terminated,183800,183918,50.0,0.2
M5,1.0,j_1954,1,Terminated,183800,183806,50.0,0.2
R3_2,1.0,j_1954,1,Terminated,183800,183898,50.0,0.3
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_1955,6,Terminated,376571,376978,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_1955,6,Terminated,376571,376950,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_1955,6,Terminated,376571,376974,30.0,0.05
M1,1.0,j_1956,1,Terminated,511021,511025,50.0,0.39
MergeTask,2.0,j_1958,1,Terminated,129421,129426,100.0,0.1
R2_1,1.0,j_1968,1,Terminated,398711,398717,50.0,0.2
M1,14.0,j_1968,1,Terminated,398711,398714,50.0,0.2
M2,5.0,j_1970,1,Terminated,127641,127646,100.0,0.3
J5_1_4,11.0,j_1970,1,Terminated,127641,127678,100.0,0.49
M1,4.0,j_1970,1,Terminated,127641,127670,100.0,0.3
M3,1.0,j_1970,1,Terminated,127641,127647,100.0,0.3
J4_2_3,7.0,j_1970,1,Terminated,127641,127647,100.0,0.59
R4_3,1.0,j_1978,1,Terminated,513675,513683,100.0,0.39
M1,6.0,j_1978,1,Terminated,513675,513682,100.0,0.3
R2_1,3.0,j_1978,1,Terminated,513675,513683,100.0,0.49
R3_2,1.0,j_1978,1,Terminated,513675,513683,100.0,0.49
M1,3.0,j_1981,1,Terminated,566742,566766,100.0,0.3
R2_1,3.0,j_1981,1,Terminated,566742,566766,100.0,0.39
M1,13.0,j_1988,1,Terminated,648152,648153,100.0,0.35
R5_4,1.0,j_1988,1,Terminated,648152,648288,100.0,0.64
R2_1,5.0,j_1988,1,Terminated,648152,648153,100.0,0.49
M4_3,1.0,j_1988,1,Terminated,648152,648288,100.0,0.3
R3_2,1.0,j_1988,1,Terminated,648152,648154,100.0,0.39
M1,4.0,j_1989,1,Terminated,526741,526747,100.0,0.2
M1,2.0,j_1990,1,Terminated,690059,690063,100.0,0.3
M3_2,31.0,j_1990,1,Terminated,690059,690079,100.0,0.2
R2_1,1.0,j_1990,1,Terminated,690059,690063,100.0,0.39
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_1995,6,Terminated,526094,526097,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_1995,6,Terminated,526094,526105,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_1995,6,Terminated,526094,526101,30.0,0.05
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,4.0,j_1997,10,Terminated,653493,653955,75.0,0.1
J7_1_5_6,1.0,j_1998,1,Terminated,550613,551147,50.0,0.2
M2,334.0,j_1998,1,Terminated,550613,550643,50.0,0.39
J5_6,5.0,j_1998,1,Terminated,550613,551108,50.0,0.39
M1,1.0,j_1998,1,Terminated,550613,550616,50.0,0.2
R4_3,1.0,j_1998,1,Terminated,550613,550743,50.0,0.2
R3_2,5.0,j_1998,1,Terminated,550613,550740,50.0,0.39
M6_4,331.0,j_1998,1,Terminated,550613,550811,50.0,0.39
M1,14.0,j_1999,1,Terminated,433154,433160,50.0,0.39
R2_1,21.0,j_1999,1,Terminated,433154,433162,50.0,0.39
M1,1.0,j_2003,1,Terminated,540179,540187,100.0,0.3
R2_1,1.0,j_2003,1,Terminated,540187,540190,100.0,0.39
R2_1,1.0,j_2007,1,Terminated,470031,470032,100.0,0.39
R4_3,1.0,j_2007,1,Terminated,470031,470035,100.0,0.59
M1,1.0,j_2007,1,Terminated,470031,470032,100.0,0.3
M3_2,1.0,j_2007,1,Terminated,470031,470033,100.0,0.3
M5,1.0,j_2008,1,Terminated,512275,512275,100.0,0.3
R7_6,3.0,j_2008,1,Terminated,512275,512276,100.0,0.39
R3_2,1.0,j_2008,1,Terminated,512275,512275,100.0,0.39
R2_1,1.0,j_2008,1,Terminated,512275,512275,100.0,0.49
M1,1.0,j_2008,1,Terminated,512275,512275,100.0,0.3
M4,1.0,j_2008,1,Terminated,512275,512275,100.0,0.3
J6_3_4_5,3.0,j_2008,1,Terminated,512275,512276,100.0,0.59
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_2010,10,Terminated,664419,664800,75.0,0.1
R43_33,1.0,j_2016,1,Terminated,205308,206589,50.0,0.2
J36_11_12_14,165.0,j_2016,1,Terminated,205308,206598,50.0,0.39
M3,264.0,j_2016,1,Terminated,205308,205584,50.0,0.59
J50_34_42_43_46_48_49,1.0,j_2016,1,Terminated,205308,206665,50.0,0.2
R51_33,1.0,j_2016,1,Terminated,205308,206589,50.0,0.2
R5_7,1.0,j_2016,1,Terminated,205308,206656,50.0,0.2
R46_36,1.0,j_2016,1,Terminated,205308,206605,50.0,0.2
J7_1_4_6_13_14,3.0,j_2016,1,Terminated,205308,206652,50.0,0.59
J29_22_23_24_25_27_28,1.0,j_2016,1,Terminated,205308,206833,50.0,0.2
R45_20,1.0,j_2016,1,Terminated,205308,205426,50.0,0.2
M12,225.0,j_2016,1,Terminated,205308,206473,50.0,0.59
R30_33,1.0,j_2016,1,Terminated,205308,206593,50.0,0.2
J33_1_4_6_14_32_35_44_45,3.0,j_2016,1,Terminated,205308,206584,50.0,0.39
R26_20,1.0,j_2016,1,Terminated,205308,205383,50.0,0.2
R48_18,1.0,j_2016,1,Terminated,205308,205439,50.0,0.2
R16_15,1.0,j_2016,1,Terminated,205308,206564,50.0,0.2
R53_36,1.0,j_2016,1,Terminated,205308,206603,50.0,0.2
R31_33,1.0,j_2016,1,Terminated,205308,206589,50.0,0.2
M6,937.0,j_2016,1,Terminated,205308,205655,50.0,0.59
R56_20,1.0,j_2016,1,Terminated,205308,205361,50.0,0.2
R52_33,1.0,j_2016,1,Terminated,205308,206588,50.0,0.2
R35_20,1.0,j_2016,1,Terminated,205308,205342,50.0,0.2
M11,144.0,j_2016,1,Terminated,205308,205678,50.0,0.59
J41_30_31_34_37_39_40,1.0,j_2016,1,Terminated,205308,206665,50.0,0.2
J57_34_51_52_53_55_56,1.0,j_2016,1,Terminated,205308,206665,50.0,0.2
R38_20,1.0,j_2016,1,Terminated,205308,205333,50.0,0.2
R24_9,1.0,j_2016,1,Terminated,205308,206821,50.0,0.2
R42_33,1.0,j_2016,1,Terminated,205308,206589,50.0,0.2
R17_20,1.0,j_2016,1,Terminated,205308,205380,50.0,0.2
R19_18,1.0,j_2016,1,Terminated,205308,205462,50.0,0.2
R54_20,1.0,j_2016,1,Terminated,205308,205379,50.0,0.2
R2_7,3.0,j_2016,1,Terminated,205308,206666,50.0,0.39
R44_20,1.0,j_2016,1,Terminated,205308,205330,50.0,0.2
R32_20,1.0,j_2016,1,Terminated,205308,205334,50.0,0.2
R25_15,1.0,j_2016,1,Terminated,205308,206566,50.0,0.2
M8,3.0,j_2016,1,Terminated,205308,205455,50.0,0.39
R10_9,1.0,j_2016,1,Terminated,205308,206850,50.0,0.39
R39_18,1.0,j_2016,1,Terminated,205308,205497,50.0,0.2
M14_13_35_45,3.0,j_2016,1,Terminated,205308,205453,50.0,0.3
M20,1.0,j_2016,1,Terminated,205308,205319,50.0,0.2
J4_3_12,301.0,j_2016,1,Terminated,205308,206538,50.0,0.39
J34_8_33,3.0,j_2016,1,Terminated,205308,206659,50.0,0.39
R13_20,1.0,j_2016,1,Terminated,205308,205330,50.0,0.2
J21_2_5_10_16_19_20,1.0,j_2016,1,Terminated,205307,206862,50.0,0.2
R22_7,1.0,j_2016,1,Terminated,205308,206656,50.0,0.2
R55_18,1.0,j_2016,1,Terminated,205308,205496,50.0,0.2
R47_20,1.0,j_2016,1,Terminated,205308,205327,50.0,0.2
J15_11_12_14,165.0,j_2016,1,Terminated,205307,206557,50.0,0.39
M18_17_26_38_47_54,45.0,j_2016,1,Terminated,205308,205429,50.0,0.39
R37_36,1.0,j_2016,1,Terminated,205308,206603,50.0,0.2
R23_7,1.0,j_2016,1,Terminated,205308,206656,50.0,0.2
R40_20,1.0,j_2016,1,Terminated,205308,205336,50.0,0.2
J9_7_8,3.0,j_2016,1,Terminated,205308,206815,50.0,0.59
R49_20,1.0,j_2016,1,Terminated,205308,205328,50.0,0.2
R27_18,1.0,j_2016,1,Terminated,205308,205444,50.0,0.2
M1,19.0,j_2016,1,Terminated,205308,205377,50.0,0.39
R28_20,1.0,j_2016,1,Terminated,205308,205339,50.0,0.2
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_2018,6,Terminated,400317,400332,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_2018,6,Terminated,400317,400329,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_2018,6,Terminated,400317,400320,10.0,0.05
J44_4_5_7_43,1.0,j_2023,1,Terminated,239422,239459,100.0,0.59
M1,2.0,j_2023,1,Terminated,239240,239251,100.0,0.3
M6,3.0,j_2023,1,Terminated,239240,239246,100.0,0.3
J41_25_28_31_32_40,787.0,j_2023,1,Terminated,239375,239382,100.0,0.59
R47_46,1.0,j_2023,1,Terminated,239504,239508,100.0,0.39
R17_15_16,1.0,j_2023,1,Terminated,239245,239249,100.0,0.49
J37_35_36,257.0,j_2023,1,Terminated,239278,239323,100.0,0.59
R27_26,1.0,j_2023,1,Terminated,239244,239248,100.0,0.49
R31_30,1.0,j_2023,1,Terminated,239249,239253,100.0,0.39
R20_19,1.0,j_2023,1,Terminated,239245,239248,100.0,0.49
R7_6,1.0,j_2023,1,Terminated,239247,239257,100.0,0.49
J45_3_44,1.0,j_2023,1,Terminated,239459,239482,100.0,0.59
M19,1.0,j_2023,1,Terminated,239240,239244,100.0,0.3
J40_33_34_38_39,260.0,j_2023,1,Terminated,239358,239374,100.0,0.59
R25_24,1.0,j_2023,1,Terminated,239254,239257,100.0,0.39
R14_13,1.0,j_2023,1,Terminated,239248,239252,100.0,0.39
M15,1.0,j_2023,1,Terminated,239240,239244,100.0,0.3
M22,1.0,j_2023,1,Terminated,239240,239244,100.0,0.3
J2_1_32,3.0,j_2023,1,Terminated,239318,239347,100.0,0.59
M9,1.0,j_2023,1,Terminated,239240,239245,100.0,0.3
R3_39,1.0,j_2023,1,Terminated,239273,239353,100.0,0.49
M5,1.0,j_2023,1,Terminated,239240,239245,100.0,0.3
R13_12,1.0,j_2023,1,Terminated,239243,239247,100.0,0.49
R28_27,1.0,j_2023,1,Terminated,239248,239252,100.0,0.39
M8,1239.0,j_2023,1,Terminated,239240,239261,100.0,0.3
M32,5.0,j_2023,1,Terminated,239240,239317,100.0,0.3
J42_11_14_18_21_32_41,797.0,j_2023,1,Terminated,239254,239391,100.0,0.59
M12,1.0,j_2023,1,Terminated,239240,239243,100.0,0.3
R24_23,1.0,j_2023,1,Terminated,239250,239253,100.0,0.49
M16,1.0,j_2023,1,Terminated,239240,239244,100.0,0.3
R38_37,257.0,j_2023,1,Terminated,239324,239357,100.0,0.49
R18_17,1.0,j_2023,1,Terminated,239250,239253,100.0,0.39
J43_8_42,28.0,j_2023,1,Terminated,239391,239422,100.0,0.59
M34,250.0,j_2023,1,Terminated,239240,239265,100.0,0.3
J46_2_45,1.0,j_2023,1,Terminated,239482,239504,100.0,0.59
M33,94.0,j_2023,1,Terminated,239240,239251,100.0,0.3
R21_20,1.0,j_2023,1,Terminated,239248,239252,100.0,0.39
M35,77.0,j_2023,1,Terminated,239240,239270,100.0,0.3
R11_10,1.0,j_2023,1,Terminated,239250,239254,100.0,0.39
M26,1.0,j_2023,1,Terminated,239240,239244,100.0,0.3
R30_29,1.0,j_2023,1,Terminated,239246,239249,100.0,0.49
M29,1.0,j_2023,1,Terminated,239240,239245,100.0,0.3
M36,179.0,j_2023,1,Terminated,239240,239278,100.0,0.3
M39,177.0,j_2023,1,Terminated,239240,239273,100.0,0.3
R10_9,1.0,j_2023,1,Terminated,239245,239249,100.0,0.49
R23_22,1.0,j_2023,1,Terminated,239244,239249,100.0,0.49
M4,1.0,j_2023,1,Terminated,239240,239244,100.0,0.3
M1,9.0,j_2024,1,Terminated,97971,97989,50.0,0.3
R2_1,1.0,j_2024,1,Terminated,97971,97989,50.0,0.2
M1,1454.0,j_2025,1,Terminated,233356,233376,100.0,0.3
R2_1,485.0,j_2025,1,Terminated,233356,233389,100.0,0.39
M1,1.0,j_2027,1,Terminated,547401,547408,50.0,0.2
R2_1,1.0,j_2033,1,Terminated,127343,127345,50.0,0.2
M1,1.0,j_2033,1,Terminated,127343,127344,50.0,0.2
MergeTask,1.0,j_2036,1,Terminated,446876,446879,100.0,0.1
M1,1.0,j_2039,1,Terminated,419705,419705,100.0,0.2
R2_4,1.0,j_2041,1,Terminated,358322,358327,100.0,0.49
M4,15.0,j_2041,1,Terminated,358313,358321,100.0,0.3
R6_1_2_3_5,1.0,j_2041,1,Terminated,358328,358346,100.0,0.39
R3_4,1.0,j_2041,1,Terminated,358322,358327,100.0,0.49
R5_4,1.0,j_2041,1,Terminated,358322,358326,100.0,0.49
R1_4,1.0,j_2041,1,Terminated,358322,358326,100.0,0.49
M1,1.0,j_2042,1,Terminated,358090,358091,100.0,0.2
R2_1,3.0,j_2044,1,Terminated,351901,351982,50.0,0.39
M1,6.0,j_2044,1,Terminated,351901,351948,50.0,0.39
R3_2,1.0,j_2044,1,Terminated,351901,351986,50.0,0.2
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,108.0,j_2045,6,Terminated,533290,533667,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_2045,6,Terminated,533290,533974,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_2045,6,Terminated,533290,533605,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_2048,6,Terminated,690080,690092,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_2048,6,Terminated,690080,690099,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_2048,6,Terminated,690080,690085,10.0,0.05
J5_1_4,1.0,j_2049,1,Terminated,190716,190722,50.0,0.3
M1,3.0,j_2049,1,Terminated,190716,190718,50.0,0.2
M2,7.0,j_2049,1,Terminated,190716,190717,50.0,0.2
R3_2,1.0,j_2049,1,Terminated,190716,190717,50.0,0.2
R6_5,1.0,j_2049,1,Terminated,190716,190722,50.0,0.2
M4_3,1.0,j_2049,1,Terminated,190716,190722,50.0,0.39
M1,1.0,j_2060,1,Terminated,243120,243123,100.0,0.54
M3_2,1.0,j_2060,1,Terminated,243120,243128,100.0,0.54
R4_3,1.0,j_2060,1,Terminated,243120,243128,100.0,0.39
R2_1,1.0,j_2060,1,Terminated,243120,243123,100.0,0.39
M1,1.0,j_2061,1,Terminated,185034,185035,100.0,0.2
M1,114.0,j_2064,1,Terminated,689530,689566,50.0,0.3
R2_1,3.0,j_2064,1,Terminated,689530,689566,50.0,0.15
R3_2,1.0,j_2064,1,Terminated,689530,689567,50.0,0.2
M1,195.0,j_2067,1,Terminated,583817,583833,100.0,0.3
J8_2_7,365.0,j_2067,1,Terminated,583817,583891,100.0,0.49
M5,294.0,j_2067,1,Terminated,583817,583855,100.0,0.3
R4_3,1.0,j_2067,1,Terminated,583817,583819,100.0,0.39
J7_4_6,297.0,j_2067,1,Terminated,583817,583890,100.0,0.59
M3,1.0,j_2067,1,Terminated,583817,583818,100.0,0.3
R6_5,295.0,j_2067,1,Terminated,583817,583873,100.0,0.49
R2_1,67.0,j_2067,1,Terminated,583817,583843,100.0,0.49
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_2068,10,Failed,247693,247696,100.0,0.1
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_2073,10,Terminated,140771,140798,75.0,0.1
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_2074,10,Terminated,673844,673852,100.0,0.1
M1,1.0,j_2081,1,Terminated,416697,416698,100.0,0.2
M1,1.0,j_2083,1,Terminated,544874,544874,100.0,0.3
R4_3,1.0,j_2083,1,Terminated,544874,544875,100.0,0.39
M3_2,1.0,j_2083,1,Terminated,544874,544875,100.0,0.3
R2_1,1.0,j_2083,1,Terminated,544874,544874,100.0,0.39
M1,2.0,j_2085,1,Terminated,671092,671111,50.0,0.3
R2_1,1.0,j_2086,1,Terminated,444907,444918,50.0,0.2
M1,9.0,j_2086,1,Terminated,444907,444918,50.0,0.59
R2_1,1.0,j_2088,1,Terminated,447469,447470,100.0,0.39
M3_2,1.0,j_2088,1,Terminated,447469,447472,100.0,0.3
M1,1.0,j_2088,1,Terminated,447469,447470,100.0,0.3
R4_3,1.0,j_2088,1,Terminated,447469,447472,100.0,0.39
J6_2_3_5,3.0,j_2094,1,Terminated,573543,573546,100.0,0.49
R1_3,1.0,j_2094,1,Terminated,573543,573545,100.0,0.49
R4_3,1.0,j_2094,1,Terminated,573543,573545,100.0,0.49
R5_4,1.0,j_2094,1,Terminated,573543,573545,100.0,0.39
M3,1.0,j_2094,1,Terminated,573543,573545,100.0,0.3
R2_1,1.0,j_2094,1,Terminated,573543,573545,100.0,0.39
M1,1.0,j_2095,1,Terminated,419959,419960,100.0,0.2
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_2097,6,Terminated,526122,526125,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_2097,6,Terminated,526122,526129,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_2097,6,Terminated,526122,526132,5.0,0.03
M1,1.0,j_2100,1,Terminated,271014,271015,100.0,0.2
R2_1,1.0,j_2113,1,Terminated,173849,173853,100.0,0.39
M1,1.0,j_2113,1,Terminated,173845,173849,100.0,0.3
MergeTask,5.0,j_2115,1,Terminated,667221,667229,100.0,0.1
M1,1.0,j_2120,1,Terminated,637843,637870,100.0,0.2
M1,1.0,j_2123,1,Terminated,418992,418992,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_2124,10,Failed,589156,589161,100.0,0.1
R2_1,1.0,j_2125,1,Terminated,312093,312094,100.0,0.39
M1,5.0,j_2125,1,Terminated,312093,312094,100.0,0.3
M1,2.0,j_2127,1,Terminated,346243,346244,100.0,0.3
R2_1,1.0,j_2127,1,Terminated,346243,346244,100.0,0.39
R2_1,1.0,j_2129,1,Terminated,148826,148827,100.0,0.39
M1,1.0,j_2129,1,Terminated,148826,148827,100.0,0.3
M1,1.0,j_2130,1,Terminated,414422,414424,100.0,0.3
R2_1,1.0,j_2130,1,Terminated,414422,414424,100.0,0.39
M1,1.0,j_2134,1,Terminated,391141,391149,50.0,0.39
MergeTask,1.0,j_2135,1,Terminated,235282,235597,100.0,0.1
R3_2,1.0,j_2136,1,Terminated,205566,205671,50.0,0.39
J2_1,41.0,j_2136,1,Terminated,205566,205654,50.0,0.39
M1,19.0,j_2136,1,Terminated,205566,205636,50.0,0.59
R3_2,1.0,j_2139,1,Terminated,313644,313648,100.0,0.39
M1,2.0,j_2139,1,Terminated,313632,313639,100.0,0.35
R2_1,1.0,j_2139,1,Terminated,313639,313644,100.0,0.49
MergeTask,9.0,j_2140,1,Terminated,607524,607535,100.0,0.1
R2_1,1.0,j_2142,1,Terminated,202946,202947,100.0,0.39
M3_2,1.0,j_2142,1,Terminated,202946,202974,100.0,0.25
M1,1.0,j_2142,1,Terminated,202946,202947,100.0,0.3
M1,1.0,j_2144,1,Terminated,562944,562945,100.0,0.2
M2,1.0,j_2145,1,Terminated,265064,265066,50.0,0.15
M1,1.0,j_2145,1,Terminated,265064,265069,50.0,0.3
R4_3,1.0,j_2145,1,Terminated,265064,265072,50.0,0.15
J3_1_2,1.0,j_2145,1,Terminated,265064,265071,50.0,0.3
M1,1.0,j_2149,1,Terminated,277522,277526,50.0,0.2
M2,1.0,j_2149,1,Terminated,277522,277525,50.0,0.2
R3_1_2,1.0,j_2149,1,Terminated,277522,277529,50.0,0.2
MergeTask,2.0,j_2150,1,Terminated,311591,311595,100.0,0.1
J6_1_5,11.0,j_2151,1,Terminated,149087,149094,100.0,0.49
R1_4,3.0,j_2151,1,Terminated,149087,149094,100.0,0.49
M4_3,7.0,j_2151,1,Terminated,149087,149094,100.0,0.3
R5_4,7.0,j_2151,1,Terminated,149087,149094,100.0,0.49
R3_2,1.0,j_2151,1,Terminated,149087,149089,100.0,0.39
M2,1.0,j_2151,1,Terminated,149087,149089,100.0,0.3
M1,1.0,j_2152,1,Terminated,94666,94670,100.0,0.49
R2_1,16.0,j_2152,1,Terminated,94666,94670,100.0,0.39
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_2153,6,Terminated,606564,606602,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,45.0,j_2153,6,Terminated,606564,606599,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_2153,6,Terminated,606564,606567,10.0,0.05
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,3.0,j_2155,10,Terminated,134980,135098,75.0,0.1
M1,1.0,j_2160,1,Terminated,413111,413111,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_2163,10,Failed,337608,337615,100.0,0.1
M1,43.0,j_2169,1,Terminated,102265,102299,50.0,0.39
R2_1,1.0,j_2169,1,Terminated,102265,102464,50.0,0.39
M1,1.0,j_2171,1,Terminated,418095,418095,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,10.0,j_2175,10,Terminated,309973,310975,75.0,0.1
task_OTg1NjA1OTIxMzA4ODkxNg==,1.0,j_2181,8,Terminated,618112,618119,100.0,0.59
M1,1.0,j_2184,1,Terminated,90514,90517,50.0,0.2
J1_2_3,1.0,j_2185,1,Terminated,625965,628010,50.0,0.3
J4_2_3,25.0,j_2185,1,Terminated,625965,627029,50.0,0.2
M2,464.0,j_2185,1,Terminated,625966,626784,50.0,0.59
R5_1_4,1.0,j_2185,1,Terminated,625965,628023,50.0,0.2
M3,2740.0,j_2185,1,Terminated,625967,627006,50.0,0.59
M4,14.0,j_2187,1,Terminated,96724,96871,100.0,0.3
R3_2,13.0,j_2187,1,Terminated,96724,96876,100.0,0.49
J2_1_4,13.0,j_2187,1,Terminated,96724,96874,100.0,0.59
M1,1.0,j_2187,1,Terminated,96724,96743,100.0,0.3
J6_3_5,29.0,j_2187,1,Terminated,96724,96876,100.0,0.59
R5_4,15.0,j_2187,1,Terminated,96724,96870,100.0,0.49
R7_6,1.0,j_2187,1,Terminated,96724,96876,100.0,0.39
R4_3,1.0,j_2189,1,Terminated,668433,668434,100.0,0.49
R5_4,1.0,j_2189,1,Terminated,668433,668434,100.0,0.39
M3_2,1.0,j_2189,1,Terminated,668433,668434,100.0,0.3
M1,1.0,j_2189,1,Terminated,668433,668433,100.0,0.3
R2_1,1.0,j_2189,1,Terminated,668433,668433,100.0,0.39
M1,1.0,j_2190,1,Terminated,620812,620815,50.0,0.2
M3_2,3.0,j_2190,1,Terminated,620812,620823,50.0,0.2
R2_1,1.0,j_2190,1,Terminated,620812,620819,50.0,0.2
M1,1.0,j_2191,1,Terminated,357272,357273,100.0,0.2
M1,1.0,j_2194,1,Terminated,616095,616096,100.0,0.2
M1,1.0,j_2195,1,Terminated,236574,236577,100.0,0.2
M1,1.0,j_2197,1,Terminated,419597,419598,100.0,0.2
M1,1.0,j_2201,1,Terminated,653098,653099,50.0,0.2
M1,1.0,j_2202,1,Terminated,270806,270807,100.0,0.2
R24_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,1.0,j_2205,1,Terminated,450347,450373,50.0,0.2
M4,1.0,j_2205,1,Terminated,450347,450355,50.0,0.2
M6,1.0,j_2205,1,Terminated,450347,450352,50.0,0.2
M12,1.0,j_2205,1,Terminated,450347,450352,50.0,0.2
M21,1.0,j_2205,1,Terminated,450347,450350,50.0,0.2
M1,1.0,j_2205,1,Terminated,450347,450350,50.0,0.2
M8,1.0,j_2205,1,Terminated,450347,450350,50.0,0.2
M20,1.0,j_2205,1,Terminated,450347,450350,50.0,0.2
M16,1.0,j_2205,1,Terminated,450347,450350,50.0,0.2
M18,1.0,j_2205,1,Terminated,450347,450351,50.0,0.2
M23,1.0,j_2205,1,Terminated,450347,450350,50.0,0.2
M22,1.0,j_2205,1,Terminated,450347,450350,50.0,0.2
M15,1.0,j_2205,1,Terminated,450347,450351,50.0,0.2
M19,1.0,j_2205,1,Terminated,450347,450351,50.0,0.2
M10,1.0,j_2205,1,Terminated,450347,450351,50.0,0.2
M7,1.0,j_2205,1,Terminated,450347,450350,50.0,0.2
M9,1.0,j_2205,1,Terminated,450347,450351,50.0,0.2
M5,1.0,j_2205,1,Terminated,450347,450351,50.0,0.2
M11,1.0,j_2205,1,Terminated,450347,450352,50.0,0.2
M17,1.0,j_2205,1,Terminated,450347,450351,50.0,0.2
M13,1.0,j_2205,1,Terminated,450347,450350,50.0,0.2
M14,1.0,j_2205,1,Terminated,450347,450350,50.0,0.2
M2,1.0,j_2205,1,Terminated,450347,450350,50.0,0.2
M3,1.0,j_2205,1,Terminated,450347,450351,50.0,0.2
R2_1,19.0,j_2210,1,Terminated,224861,224884,100.0,0.39
M1,54.0,j_2210,1,Terminated,224836,224861,100.0,0.3
M1,1.0,j_2212,1,Terminated,270368,270369,100.0,0.2
M1,1.0,j_2214,1,Terminated,417713,417713,100.0,0.2
R2_1,1.0,j_2215,1,Terminated,568782,568784,100.0,0.39
M1,1.0,j_2215,1,Terminated,568782,568784,100.0,0.3
